"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-8.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.B.x.csv",,,,"Date:","25 Feb 2016 04:22:45 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.158,1.779,73.048,0.012,0.000,0.003,7372.923,218677.883,976576512.0,84422656.0,3002609664.0,46677385216.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,976941056.0,84422656.0,3002617856.0,46677012480.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,977051648.0,84422656.0,3002634240.0,46676885504.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,977051648.0,84422656.0,3002634240.0,46676885504.0
4.214,0.0,95.786,0.0,0.0,0.0,0.0,0.0,976957440.0,84422656.0,3002634240.0,46676979712.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,976957440.0,84422656.0,3002634240.0,46676979712.0
4.170,0.042,95.621,0.167,0.0,0.0,0.0,16384.0,976961536.0,84430848.0,3002630144.0,46676971520.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,976957440.0,84430848.0,3002634240.0,46676971520.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,976805888.0,84430848.0,3002634240.0,46677123072.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,8192.0,976670720.0,84430848.0,3002634240.0,46677258240.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,976670720.0,84430848.0,3002634240.0,46677258240.0
4.212,0.042,95.746,0.0,0.0,0.0,0.0,0.0,976666624.0,84430848.0,3002634240.0,46677262336.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,976666624.0,84430848.0,3002634240.0,46677262336.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.210,0.083,95.707,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.214,0.042,95.745,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.214,0.042,95.745,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.172,0.083,95.745,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.214,0.042,95.745,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.175,0.0,95.825,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.212,0.083,95.705,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,976658432.0,84430848.0,3002634240.0,46677270528.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,976666624.0,84430848.0,3002634240.0,46677262336.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,976666624.0,84430848.0,3002634240.0,46677262336.0
4.214,0.083,95.703,0.0,0.0,0.0,0.0,0.0,976666624.0,84430848.0,3002634240.0,46677262336.0
4.172,0.042,95.661,0.125,0.0,0.0,0.0,12288.0,976666624.0,84439040.0,3002626048.0,46677262336.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,976785408.0,84439040.0,3002634240.0,46677135360.0
4.214,0.042,95.745,0.0,0.0,0.0,0.0,0.0,976785408.0,84439040.0,3002634240.0,46677135360.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,976785408.0,84439040.0,3002634240.0,46677135360.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,976785408.0,84439040.0,3002634240.0,46677135360.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,976785408.0,84439040.0,3002634240.0,46677135360.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,976785408.0,84439040.0,3002634240.0,46677135360.0
4.214,0.0,95.786,0.0,0.0,0.0,0.0,0.0,976785408.0,84439040.0,3002634240.0,46677135360.0
