"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-8.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.C.x.csv",,,,"Date:","25 Feb 2016 04:56:11 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.156,1.779,73.050,0.012,0.000,0.003,7372.340,218660.987,1014116352.0,85008384.0,3002925056.0,46638944256.0
4.168,0.0,95.832,0.0,0.0,0.0,0.0,0.0,1047662592.0,85008384.0,3002925056.0,46605398016.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1081196544.0,85008384.0,3002945536.0,46571843584.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1114861568.0,85008384.0,3002945536.0,46538178560.0
4.134,0.042,95.825,0.0,0.0,0.0,0.0,4096.0,1148366848.0,85008384.0,3002945536.0,46504673280.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1182048256.0,85008384.0,3002945536.0,46470991872.0
4.174,0.083,95.618,0.125,0.0,0.0,0.0,16384.0,1211219968.0,85016576.0,3002937344.0,46441820160.0
4.170,0.083,95.746,0.0,0.0,0.0,0.0,0.0,1244766208.0,85016576.0,3002945536.0,46408265728.0
4.132,0.042,95.826,0.0,0.0,0.0,0.0,0.0,1276321792.0,85016576.0,3002945536.0,46376710144.0
4.175,0.042,95.783,0.0,0.0,0.0,0.0,8192.0,1284583424.0,85016576.0,3002945536.0,46368448512.0
4.128,0.083,95.788,0.0,0.0,0.0,0.0,0.0,1318264832.0,85016576.0,3002945536.0,46334767104.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1351811072.0,85016576.0,3002945536.0,46301220864.0
4.132,0.042,95.826,0.0,0.0,0.0,0.0,0.0,1385488384.0,85016576.0,3002945536.0,46267543552.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1418915840.0,85016576.0,3002945536.0,46234116096.0
4.168,0.083,95.748,0.0,0.0,0.0,0.0,0.0,1452470272.0,85016576.0,3002945536.0,46200561664.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1486024704.0,85016576.0,3002945536.0,46167007232.0
4.130,0.042,95.828,0.0,0.0,0.0,0.0,0.0,1519706112.0,85016576.0,3002945536.0,46133325824.0
3.796,0.417,95.786,0.0,0.0,0.0,0.0,0.0,2057592832.0,85016576.0,3002945536.0,45595439104.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,2091208704.0,85016576.0,3002945536.0,45561823232.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,2091081728.0,85016576.0,3002945536.0,45561950208.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,2091069440.0,85016576.0,3002945536.0,45561962496.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,2091077632.0,85016576.0,3002945536.0,45561954304.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,2091077632.0,85016576.0,3002945536.0,45561954304.0
4.212,0.0,95.788,0.0,0.0,0.0,0.0,0.0,2091077632.0,85016576.0,3002945536.0,45561954304.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,2091077632.0,85016576.0,3002945536.0,45561954304.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,2090950656.0,85016576.0,3002945536.0,45562081280.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,2090950656.0,85016576.0,3002945536.0,45562081280.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,2090950656.0,85016576.0,3002945536.0,45562081280.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,2090950656.0,85016576.0,3002945536.0,45562081280.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,2090950656.0,85016576.0,3002945536.0,45562081280.0
4.212,0.042,95.746,0.0,0.0,0.0,0.0,0.0,2090950656.0,85016576.0,3002945536.0,45562081280.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,2090823680.0,85016576.0,3002945536.0,45562208256.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,2090823680.0,85016576.0,3002945536.0,45562208256.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,2090823680.0,85016576.0,3002945536.0,45562208256.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,2090823680.0,85016576.0,3002945536.0,45562208256.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,2090823680.0,85016576.0,3002945536.0,45562208256.0


"Host:","compute-431-8.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.C.x.csv",,,,"Date:","25 Feb 2016 04:56:49 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.156,1.779,73.050,0.012,0.000,0.003,7372.329,218660.662,984240128.0,85016576.0,3002949632.0,46668787712.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,1017794560.0,85016576.0,3002949632.0,46635233280.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1051348992.0,85016576.0,3002949632.0,46601678848.0
4.132,0.042,95.826,0.0,0.0,0.0,0.0,0.0,1085157376.0,85016576.0,3002949632.0,46567870464.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1118834688.0,85016576.0,3002953728.0,46534189056.0
4.130,0.042,95.828,0.0,0.0,0.0,0.0,0.0,1152389120.0,85016576.0,3002953728.0,46500634624.0
4.172,0.042,95.661,0.125,0.0,0.0,0.0,16384.0,1185939456.0,85024768.0,3002949632.0,46467080192.0
