"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-12.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 01:20:29 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
50.121,7.760,42.047,0.066,0.000,0.006,267.949,18460.789,878362624.0,90861568.0,93167616.0,66596233216.0
3.096,0.125,96.779,0.0,0.0,0.0,0.0,0.0,909819904.0,90861568.0,93167616.0,66564775936.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,945659904.0,90861568.0,93167616.0,66528935936.0


"Host:","compute-641-12.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 01:20:33 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
50.121,7.760,42.048,0.066,0.000,0.006,267.949,18460.776,879357952.0,90861568.0,93171712.0,66595233792.0
3.096,0.063,96.779,0.063,0.0,0.0,0.0,0.0,911581184.0,90865664.0,93167616.0,66563010560.0
3.126,0.063,96.249,0.531,0.0,0.031,0.0,16384.0,946659328.0,90865664.0,93167616.0,66527932416.0


"Host:","compute-641-12.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 01:20:37 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
50.121,7.760,42.048,0.066,0.000,0.006,267.949,18460.767,879222784.0,90865664.0,93171712.0,66595364864.0
3.126,0.094,96.780,0.0,0.0,0.0,0.0,0.0,911458304.0,90865664.0,93171712.0,66563129344.0
3.098,0.094,96.809,0.0,0.0,0.0,0.0,0.0,947171328.0,90865664.0,93171712.0,66527416320.0


"Host:","compute-641-12.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 01:20:41 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
50.121,7.760,42.048,0.066,0.000,0.006,267.949,18460.754,879857664.0,90865664.0,93171712.0,66594729984.0
3.093,0.094,96.813,0.0,0.0,0.0,0.0,0.0,911917056.0,90865664.0,93171712.0,66562670592.0
3.097,0.094,96.340,0.469,0.0,0.0,0.0,0.0,947625984.0,90869760.0,93171712.0,66526957568.0


"Host:","compute-641-12.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 01:20:45 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
50.121,7.760,42.048,0.066,0.000,0.006,267.949,18460.745,880574464.0,90869760.0,93171712.0,66594009088.0
3.125,0.094,96.781,0.0,0.0,0.0,0.0,0.0,912293888.0,90869760.0,93171712.0,66562289664.0
3.102,0.063,96.836,0.0,0.0,0.0,0.0,0.0,947175424.0,90869760.0,93171712.0,66527408128.0
