"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-5.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","25 Feb 2016 21:22:53 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
14.717,1.337,83.879,0.063,0.000,0.004,6017.656,409529.894,788811776.0,373891072.0,1944711168.0,47633580032.0
4.127,0.042,95.832,0.0,0.0,0.0,0.0,0.0,807534592.0,373891072.0,1944735744.0,47614832640.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,855822336.0,373891072.0,1944735744.0,47566544896.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,855822336.0,373891072.0,1944735744.0,47566544896.0


"Host:","compute-431-5.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","25 Feb 2016 21:22:59 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
14.717,1.337,83.879,0.063,0.000,0.004,6017.654,409529.804,787369984.0,373891072.0,1944739840.0,47634993152.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,806379520.0,373891072.0,1944739840.0,47615983616.0
4.130,0.042,95.828,0.0,0.0,0.0,0.0,0.0,854548480.0,373891072.0,1944739840.0,47567814656.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,854786048.0,373891072.0,1944739840.0,47567577088.0


"Host:","compute-431-5.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","25 Feb 2016 21:23:04 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
14.717,1.337,83.879,0.063,0.000,0.004,6017.653,409529.713,787353600.0,373891072.0,1944739840.0,47635009536.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,806473728.0,373891072.0,1944739840.0,47615889408.0
4.130,0.042,95.828,0.0,0.0,0.0,0.0,0.0,854261760.0,373891072.0,1944739840.0,47568101376.0
4.168,0.042,95.748,0.0,0.0,0.042,0.0,0.0,854388736.0,373891072.0,1944739840.0,47567974400.0


"Host:","compute-431-5.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","25 Feb 2016 21:23:10 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
14.717,1.337,83.879,0.063,0.000,0.004,6017.652,409529.624,786829312.0,373891072.0,1944739840.0,47635533824.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,805711872.0,373891072.0,1944739840.0,47616651264.0
4.128,0.042,95.830,0.0,0.0,0.0,0.0,0.0,853753856.0,373891072.0,1944739840.0,47568609280.0
4.210,0.042,95.748,0.0,0.0,0.0,0.0,0.0,854007808.0,373891072.0,1944739840.0,47568355328.0


"Host:","compute-431-5.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","25 Feb 2016 21:23:16 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
14.717,1.337,83.879,0.063,0.000,0.004,6017.650,409529.530,786444288.0,373891072.0,1944739840.0,47635918848.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,805580800.0,373891072.0,1944739840.0,47616782336.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,853749760.0,373891072.0,1944739840.0,47568613376.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,853876736.0,373891072.0,1944739840.0,47568486400.0
