"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-1.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 05:41:47 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.974,5.458,44.437,0.098,0.000,0.032,179890.878,548066.470,852770816.0,57540608.0,64479232.0,66683744256.0
3.156,0.062,96.781,0.0,0.0,0.0,0.0,0.0,853168128.0,57540608.0,64479232.0,66683346944.0
3.161,0.063,96.776,0.0,0.0,0.0,0.0,0.0,852992000.0,57540608.0,64536576.0,66683465728.0
3.131,0.094,96.775,0.0,0.0,0.0,0.0,0.0,852996096.0,57540608.0,64540672.0,66683457536.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,853061632.0,57540608.0,64540672.0,66683392000.0
3.131,0.094,96.775,0.0,0.0,0.0,0.0,0.0,852156416.0,57540608.0,64540672.0,66684297216.0
3.159,0.031,96.684,0.125,0.0,0.0,0.0,20480.0,852000768.0,57548800.0,64536576.0,66684448768.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,851623936.0,57548800.0,64540672.0,66684821504.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,851296256.0,57548800.0,64540672.0,66685149184.0


"Host:","compute-641-1.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 05:41:57 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.974,5.458,44.437,0.098,0.000,0.032,179890.803,548066.242,850358272.0,57548800.0,64540672.0,66686087168.0
6.256,0.063,93.682,0.0,0.0,0.0,0.0,0.0,850702336.0,57548800.0,64540672.0,66685743104.0
6.262,0.094,93.644,0.0,0.0,0.0,0.0,0.0,850956288.0,57548800.0,64540672.0,66685489152.0
6.324,0.063,93.613,0.0,0.0,0.0,0.0,0.0,850804736.0,57548800.0,64540672.0,66685640704.0
6.260,0.063,93.678,0.0,0.0,0.0,0.0,0.0,850554880.0,57548800.0,64540672.0,66685890560.0


"Host:","compute-641-1.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 05:42:04 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
