"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-9.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 05:10:33 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.151,1.758,74.059,0.028,0.000,0.003,11498.483,495837.894,992956416.0,368652288.0,8408330240.0,40971055104.0
4.127,0.083,95.623,0.167,0.0,0.0,0.0,40960.0,1030397952.0,368652288.0,8408334336.0,40933609472.0
4.088,0.083,95.828,0.0,0.0,0.0,0.0,0.0,1068089344.0,368652288.0,8408391680.0,40895860736.0
4.172,0.083,95.745,0.0,0.0,0.0,0.0,0.0,1105571840.0,368652288.0,8408391680.0,40858378240.0
4.092,0.084,95.825,0.0,0.0,0.0,0.0,0.0,1266987008.0,368652288.0,8408391680.0,40696963072.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1266479104.0,368652288.0,8408391680.0,40697470976.0
4.215,0.0,95.785,0.0,0.0,0.0,0.0,0.0,1265971200.0,368652288.0,8408391680.0,40697978880.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,1265709056.0,368652288.0,8408391680.0,40698241024.0


"Host:","compute-431-9.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 05:10:43 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.151,1.758,74.059,0.028,0.000,0.003,11498.479,495837.706,991920128.0,368652288.0,8408395776.0,40972025856.0
8.337,0.0,91.663,0.0,0.0,0.0,0.0,0.0,1067036672.0,368652288.0,8408395776.0,40896909312.0
8.212,0.167,91.622,0.0,0.0,0.0,0.0,0.0,1264230400.0,368652288.0,8408395776.0,40699715584.0
8.344,0.0,91.656,0.0,0.0,0.0,0.0,0.0,1263841280.0,368652288.0,8408395776.0,40700104704.0
8.340,0.042,91.618,0.0,0.0,0.0,0.0,0.0,1263587328.0,368652288.0,8408395776.0,40700358656.0


"Host:","compute-431-9.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 05:10:49 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.151,1.758,74.059,0.028,0.000,0.003,11498.476,495837.585,996577280.0,368652288.0,8408395776.0,40967368704.0
16.451,0.250,83.299,0.0,0.0,0.0,0.0,0.0,1263931392.0,368652288.0,8408395776.0,40700014592.0
16.722,0.0,83.278,0.0,0.0,0.0,0.0,0.0,1263734784.0,368652288.0,8408395776.0,40700211200.0


"Host:","compute-431-9.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 05:10:53 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.151,1.758,74.059,0.028,0.000,0.003,11498.474,495837.504,1003241472.0,368652288.0,8408395776.0,40960704512.0
32.903,0.500,66.597,0.0,0.0,0.0,0.0,0.0,1263333376.0,368652288.0,8408395776.0,40700612608.0


"Host:","compute-431-9.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 05:10:56 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.151,1.758,74.059,0.028,0.000,0.003,11498.472,495837.441,1021116416.0,368652288.0,8408399872.0,40942825472.0
41.017,0.709,58.274,0.0,0.0,0.0,0.0,20480.0,1268514816.0,368652288.0,8408399872.0,40695427072.0


"Host:","compute-431-9.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 05:10:59 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.151,1.758,74.059,0.028,0.000,0.003,11498.471,495837.380,1027104768.0,368652288.0,8408399872.0,40936837120.0


"Host:","compute-431-9.local",,,,"User:","a57779"
