"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 02:07:03 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.786,3.681,50.503,0.023,0.000,0.007,165608.590,614447.596,806281216.0,10158080.0,41148416.0,66801037312.0
3.124,0.094,96.782,0.0,0.0,0.0,0.0,0.0,835887104.0,10162176.0,41177088.0,66771398656.0
3.102,0.094,96.805,0.0,0.0,0.0,0.0,16384.0,865243136.0,10166272.0,41177088.0,66742038528.0
3.099,0.063,96.839,0.0,0.0,0.0,0.0,0.0,892252160.0,10166272.0,41177088.0,66715029504.0
3.131,0.094,96.775,0.0,0.0,0.0,0.0,0.0,921604096.0,10166272.0,41177088.0,66685677568.0
3.037,0.157,96.807,0.0,0.0,0.0,0.0,0.0,1072467968.0,10166272.0,41177088.0,66534813696.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,1080537088.0,10166272.0,41177088.0,66526744576.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,1080283136.0,10166272.0,41177088.0,66526998528.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1080274944.0,10166272.0,41177088.0,66527006720.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1079844864.0,10166272.0,41177088.0,66527436800.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 02:07:14 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.786,3.681,50.503,0.023,0.000,0.007,165608.515,614447.318,818995200.0,10166272.0,41181184.0,66788282368.0
6.217,0.094,93.689,0.0,0.0,0.0,0.0,0.0,877715456.0,10166272.0,41181184.0,66729562112.0
6.254,0.094,93.652,0.0,0.0,0.0,0.0,20480.0,930267136.0,10174464.0,41177088.0,66677006336.0
6.162,0.156,93.682,0.0,0.0,0.0,0.0,0.0,1085648896.0,10174464.0,41181184.0,66521620480.0
6.252,0.063,93.686,0.0,0.0,0.0,0.0,0.0,1085394944.0,10174464.0,41181184.0,66521874432.0
6.256,0.031,93.713,0.0,0.0,0.0,0.0,0.0,1085022208.0,10174464.0,41181184.0,66522247168.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 02:07:22 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.786,3.681,50.503,0.023,0.000,0.007,165608.468,614447.145,817422336.0,10174464.0,41181184.0,66789847040.0
12.461,0.125,87.414,0.0,0.0,0.0,0.0,0.0,934481920.0,10174464.0,41181184.0,66672787456.0
12.387,0.156,87.457,0.0,0.0,0.0,0.0,0.0,1084768256.0,10174464.0,41181184.0,66522501120.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 02:07:26 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.786,3.681,50.503,0.023,0.000,0.007,165608.438,614447.034,827043840.0,10174464.0,41181184.0,66780225536.0
24.774,0.344,74.789,0.094,0.0,0.0,0.0,16384.0,1084825600.0,10182656.0,41172992.0,66522443776.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 02:07:30 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.786,3.681,50.503,0.023,0.000,0.007,165608.417,614446.955,844627968.0,10182656.0,41185280.0,66762629120.0
31.033,0.281,68.654,0.0,0.0,0.031,0.0,0.0,1085222912.0,10182656.0,41185280.0,66522034176.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 02:07:33 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.786,3.681,50.503,0.023,0.000,0.007,165608.397,614446.881,846925824.0,10182656.0,41185280.0,66760331264.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 02:07:36 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
