"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 01:50:47 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.787,3.681,50.501,0.023,0.000,0.007,165614.899,614470.957,842420224.0,9764864.0,40869888.0,66765570048.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,842526720.0,9764864.0,40898560.0,66765434880.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,842526720.0,9764864.0,40898560.0,66765434880.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,842526720.0,9764864.0,40898560.0,66765434880.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,842526720.0,9764864.0,40898560.0,66765434880.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,842080256.0,9764864.0,40898560.0,66765881344.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,20480.0,842076160.0,9773056.0,40894464.0,66765881344.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,841945088.0,9773056.0,40898560.0,66766008320.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,841945088.0,9773056.0,40898560.0,66766008320.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,841945088.0,9773056.0,40898560.0,66766008320.0
3.128,0.125,96.747,0.0,0.0,0.0,0.0,0.0,841953280.0,9773056.0,40898560.0,66766000128.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,841777152.0,9773056.0,40898560.0,66766176256.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,841641984.0,9773056.0,40898560.0,66766311424.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,841633792.0,9773056.0,40898560.0,66766319616.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,841633792.0,9773056.0,40898560.0,66766319616.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,841633792.0,9773056.0,40898560.0,66766319616.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,841633792.0,9773056.0,40898560.0,66766319616.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,841355264.0,9773056.0,40898560.0,66766598144.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,841355264.0,9773056.0,40898560.0,66766598144.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 01:51:07 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.787,3.681,50.501,0.023,0.000,0.007,165614.767,614470.468,842391552.0,9773056.0,40902656.0,66765557760.0
6.252,0.063,93.686,0.0,0.0,0.0,0.0,0.0,842526720.0,9773056.0,40902656.0,66765422592.0
6.262,0.031,93.707,0.0,0.0,0.0,0.0,0.0,842526720.0,9773056.0,40902656.0,66765422592.0
6.256,0.063,93.682,0.0,0.0,0.0,0.0,0.0,842661888.0,9773056.0,40902656.0,66765287424.0
6.254,0.063,93.684,0.0,0.0,0.0,0.0,0.0,842534912.0,9773056.0,40902656.0,66765414400.0
6.254,0.063,93.684,0.0,0.0,0.0,0.0,0.0,842407936.0,9773056.0,40902656.0,66765541376.0
6.258,0.031,93.711,0.0,0.0,0.0,0.0,24576.0,842407936.0,9781248.0,40894464.0,66765541376.0
6.256,0.031,93.713,0.0,0.0,0.0,0.0,0.0,842248192.0,9781248.0,40894464.0,66765701120.0
6.256,0.031,93.713,0.0,0.0,0.0,0.0,0.0,842240000.0,9781248.0,40902656.0,66765701120.0
6.283,0.063,93.654,0.0,0.0,0.0,0.0,0.0,842113024.0,9781248.0,40902656.0,66765828096.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 01:51:19 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.787,3.681,50.501,0.023,0.000,0.007,165614.694,614470.200,845185024.0,9781248.0,40902656.0,66762756096.0
12.496,0.031,87.441,0.0,0.0,0.031,0.0,8192.0,845328384.0,9781248.0,40902656.0,66762612736.0
12.508,0.063,87.430,0.0,0.0,0.0,0.0,0.0,845320192.0,9781248.0,40902656.0,66762620928.0
12.504,0.063,87.434,0.0,0.0,0.0,0.0,0.0,845320192.0,9781248.0,40902656.0,66762620928.0
