"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-12.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","25 Feb 2016 17:01:21 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
50.362,7.798,41.768,0.066,0.000,0.006,268.985,18539.117,933838848.0,79777792.0,91914240.0,66553094144.0
3.125,0.062,96.812,0.0,0.0,0.0,0.0,0.0,933707776.0,79777792.0,92360704.0,66552778752.0


"Host:","compute-641-12.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","25 Feb 2016 17:01:25 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
50.362,7.798,41.768,0.066,0.000,0.006,268.985,18539.106,932671488.0,79777792.0,92434432.0,66553741312.0
3.155,0.094,96.751,0.0,0.0,0.0,0.0,0.0,933437440.0,79777792.0,92438528.0,66552971264.0


"Host:","compute-641-12.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","25 Feb 2016 17:01:28 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
50.362,7.798,41.768,0.066,0.000,0.006,268.985,18539.112,932007936.0,79785984.0,92438528.0,66554392576.0
3.126,0.094,96.780,0.0,0.0,0.0,0.0,0.0,933019648.0,79785984.0,92438528.0,66553380864.0


"Host:","compute-641-12.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","25 Feb 2016 17:01:32 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
50.362,7.798,41.768,0.066,0.000,0.006,268.985,18539.100,931643392.0,79790080.0,92438528.0,66554753024.0
3.128,0.031,96.340,0.500,0.0,0.0,0.0,16384.0,932036608.0,79794176.0,92434432.0,66554359808.0


"Host:","compute-641-12.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","25 Feb 2016 17:01:36 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
50.362,7.798,41.769,0.066,0.000,0.006,268.984,18539.092,931258368.0,79794176.0,92442624.0,66555129856.0
3.128,0.031,96.841,0.0,0.0,0.0,0.0,0.0,932048896.0,79794176.0,92442624.0,66554339328.0
