"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 03:22:40 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.780,3.681,50.509,0.023,0.000,0.007,165579.261,614338.991,802127872.0,11837440.0,50085888.0,66794573824.0
3.157,0.063,96.780,0.0,0.0,0.0,0.0,0.0,802246656.0,11837440.0,50094080.0,66794446848.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,802242560.0,11837440.0,50114560.0,66794430464.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,802234368.0,11837440.0,50114560.0,66794438656.0
3.161,0.031,96.808,0.0,0.0,0.0,0.0,0.0,801980416.0,11837440.0,50114560.0,66794692608.0
3.100,0.063,96.838,0.0,0.0,0.0,0.0,0.0,801845248.0,11837440.0,50114560.0,66794827776.0
3.161,0.063,96.776,0.0,0.0,0.0,0.0,20480.0,801718272.0,11845632.0,50106368.0,66794954752.0
3.133,0.031,96.836,0.0,0.0,0.0,0.0,0.0,802140160.0,11845632.0,50114560.0,66794524672.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,801980416.0,11845632.0,50114560.0,66794684416.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,801980416.0,11845632.0,50114560.0,66794684416.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,801853440.0,11845632.0,50114560.0,66794811392.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,801832960.0,11845632.0,50114560.0,66794831872.0
3.132,0.031,96.837,0.0,0.0,0.0,0.0,0.0,801570816.0,11845632.0,50114560.0,66795094016.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,801443840.0,11845632.0,50114560.0,66795220992.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,8192.0,801320960.0,11845632.0,50114560.0,66795343872.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,801320960.0,11845632.0,50114560.0,66795343872.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,801202176.0,11845632.0,50114560.0,66795462656.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,801202176.0,11845632.0,50114560.0,66795462656.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,801083392.0,11845632.0,50114560.0,66795581440.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 03:23:01 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.780,3.681,50.509,0.023,0.000,0.007,165579.128,614338.501,802172928.0,11845632.0,50118656.0,66794487808.0
6.252,0.063,93.686,0.0,0.0,0.0,0.0,0.0,802316288.0,11845632.0,50118656.0,66794344448.0
6.258,0.063,93.680,0.0,0.0,0.0,0.0,0.0,802197504.0,11845632.0,50118656.0,66794463232.0
6.252,0.031,93.717,0.0,0.0,0.0,0.0,0.0,802070528.0,11845632.0,50118656.0,66794590208.0
