"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-8.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 01:52:02 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.161,1.780,73.044,0.012,0.000,0.003,7375.533,218755.438,975310848.0,81035264.0,2992246784.0,46692401152.0
4.207,0.042,95.752,0.0,0.0,0.0,0.0,0.0,975294464.0,81035264.0,2992254976.0,46692409344.0
4.168,0.083,95.748,0.0,0.0,0.0,0.0,0.0,975417344.0,81035264.0,2992259072.0,46692282368.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,975417344.0,81035264.0,2992259072.0,46692282368.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,975290368.0,81035264.0,2992259072.0,46692409344.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,975925248.0,81035264.0,2992259072.0,46691774464.0
4.172,0.042,95.661,0.125,0.0,0.0,0.0,20480.0,975794176.0,81043456.0,2992254976.0,46691901440.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,975663104.0,81043456.0,2992259072.0,46692028416.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,975593472.0,81043456.0,2992259072.0,46692098048.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,975429632.0,81043456.0,2992259072.0,46692261888.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,975286272.0,81043456.0,2992259072.0,46692405248.0
4.210,0.042,95.707,0.0,0.0,0.042,0.0,0.0,975159296.0,81043456.0,2992259072.0,46692532224.0
4.170,0.042,95.663,0.125,0.0,0.0,0.0,12288.0,975028224.0,81051648.0,2992254976.0,46692659200.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,974770176.0,81051648.0,2992259072.0,46692913152.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,974770176.0,81051648.0,2992259072.0,46692913152.0
4.170,0.042,95.746,0.0,0.0,0.042,0.0,0.0,974643200.0,81051648.0,2992259072.0,46693040128.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,974512128.0,81051648.0,2992259072.0,46693171200.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,974385152.0,81051648.0,2992259072.0,46693298176.0
4.210,0.042,95.748,0.0,0.0,0.0,0.0,0.0,974258176.0,81051648.0,2992259072.0,46693425152.0
4.168,0.083,95.707,0.0,0.0,0.042,0.0,0.0,974151680.0,81051648.0,2992259072.0,46693531648.0


"Host:","compute-431-8.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 01:52:23 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.161,1.780,73.044,0.012,0.000,0.003,7375.526,218755.257,975429632.0,81051648.0,2992263168.0,46692249600.0
8.337,0.042,91.622,0.0,0.0,0.0,0.0,0.0,975310848.0,81051648.0,2992263168.0,46692368384.0
8.378,0.042,91.580,0.0,0.0,0.0,0.0,0.0,975433728.0,81051648.0,2992263168.0,46692245504.0
8.344,0.0,91.615,0.0,0.0,0.042,0.0,0.0,975433728.0,81051648.0,2992263168.0,46692245504.0
8.340,0.042,91.618,0.0,0.0,0.0,0.0,0.0,975429632.0,81051648.0,2992263168.0,46692249600.0
8.344,0.042,91.615,0.0,0.0,0.0,0.0,16384.0,975425536.0,81059840.0,2992259072.0,46692249600.0
8.340,0.042,91.493,0.125,0.0,0.0,0.0,4096.0,975421440.0,81059840.0,2992263168.0,46692249600.0
8.378,0.042,91.580,0.0,0.0,0.0,0.0,0.0,975167488.0,81059840.0,2992263168.0,46692503552.0
8.340,0.0,91.660,0.0,0.0,0.0,0.0,0.0,975159296.0,81059840.0,2992263168.0,46692511744.0
8.344,0.042,91.615,0.0,0.0,0.0,0.0,0.0,975159296.0,81059840.0,2992263168.0,46692511744.0


"Host:","compute-431-8.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 01:52:35 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.161,1.780,73.044,0.012,0.000,0.003,7375.523,218755.158,978231296.0,81059840.0,2992263168.0,46689439744.0
16.667,0.042,83.292,0.0,0.0,0.0,0.0,0.0,978219008.0,81059840.0,2992263168.0,46689452032.0
16.681,0.0,83.319,0.0,0.0,0.0,0.0,0.0,978259968.0,81059840.0,2992263168.0,46689411072.0
